,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
2583,Fortaleza,Meia,Matheus Rossetto,0.2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,0,1
2584,Botafogo,Meia,Danilo Barbosa,2.5,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,0,1
2585,Fortaleza,Meia,José Welison,0.4,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Cuiabá,0,1
2586,Vasco,Goleiro,Léo Jardim,7.0,9,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
2587,Grêmio,Meia,Nathan,2.0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
2588,Bragantino,Zagueiro,Pedro Henrique,6.3,9,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,1,0
2589,Bahia,Meia,Thaciano,3.5,9,0,0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,0,3,0,1,Criciúma,0,1
2590,Vasco,Meia,Galdames,2.4,9,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Cruzeiro,1,0
2591,Bahia,Meia,Yago Felipe,0.5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,0,1
2592,Atlético-MG,Meia,Gustavo Scarpa,1.7,9,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Palmeiras,1,0
2593,Cuiabá,Zagueiro,Alan Empereur,5.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
2594,Cuiabá,Técnico,Petit,9.47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
2595,Criciúma,Meia,Barreto,1.4,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Bahia,1,0
2596,Flamengo,Meia,Gerson,2.2,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,0,1
2597,Cruzeiro,Lateral,William,6.6,9,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,Vasco,0,1
2598,Juventude,Atacante,Erick,0.8,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
2599,Atlético-MG,Zagueiro,Igor Rabello,-1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Palmeiras,1,0
2600,Internacional,Meia,Thiago Maia,-0.1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Vitória,0,1
2601,São Paulo,Atacante,Calleri,7.3,9,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Corinthians,0,1
2602,Grêmio,Meia,Cristaldo,3.7,9,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
2603,Grêmio,Meia,Dodi,0.4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Botafogo,1,0
2604,Grêmio,Atacante,Everton Galdino,-0.5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Botafogo,1,0
2605,Fortaleza,Lateral,Bruno Pacheco,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,0,1
2606,Flamengo,Atacante,Bruno Henrique,1.0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,0,1
2607,Vasco,Atacante,David,2.2,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Cruzeiro,1,0
2608,Bahia,Meia,Rezende,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,0,1
2609,Juventude,Meia,Caíque,3.6,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
2610,Cuiabá,Meia,Lucas Mineiro,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
2611,Vitória,Meia,Matheuzinho,7.5,9,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,1,0
2612,Atlético-GO,Atacante,Luiz Fernando,11.9,9,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Fluminense,0,1
2613,Flamengo,Zagueiro,Fabrício Bruno,0.4,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Athlético-PR,0,1
2614,Fortaleza,Zagueiro,Cardona,1.2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,0,1
2615,Atlético-GO,Goleiro,Ronaldo,3.0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,Fluminense,0,1
2616,Vitória,Lateral,PK,0.2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,1,0
2617,Grêmio,Meia,Carballo,-0.4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Botafogo,1,0
2618,Juventude,Zagueiro,Rodrigo Sam,4.8,9,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,1,Bragantino,0,1
2619,Criciúma,Atacante,Eder,-0.5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bahia,1,0
2620,São Paulo,Zagueiro,Arboleda,1.2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
2621,Palmeiras,Atacante,Rony,4.1,9,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Atlético-MG,0,1
2622,Cruzeiro,Lateral,Marlon,6.7,9,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
2623,Cruzeiro,Zagueiro,Zé Ivaldo,7.5,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
2624,Grêmio,Atacante,Pavón,0.9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
2625,Cuiabá,Atacante,André Luís,1.4,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Fortaleza,1,0
2626,Internacional,Atacante,Alario,-1.8,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,3,0,1,Vitória,0,1
2627,Atlético-GO,Técnico,Jair Ventura,5.77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
2628,Grêmio,Goleiro,Caíque,1.0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,Botafogo,1,0
2629,Bragantino,Meia,Raul,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,1,0
2630,Fortaleza,Atacante,Renato Kayzer,-1.3,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Cuiabá,0,1
2631,Internacional,Atacante,Wanderson,1.7,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
2632,Vasco,Lateral,Paulo Henrique,9.4,9,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
2633,Botafogo,Meia,Marlon Freitas,7.4,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,0,1
2634,Bragantino,Goleiro,Cleiton,3.0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,Juventude,1,0
2635,Criciúma,Meia,Matheusinho,0.5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,Bahia,1,0
2636,Fortaleza,Atacante,Breno Lopes,0.2,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Cuiabá,0,1
2637,Botafogo,Goleiro,John Victor,1.5,9,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Grêmio,0,1
2638,Bragantino,Meia,Matheus Fernandes,5.0,9,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,Juventude,1,0
2639,Palmeiras,Meia,Raphael Veiga,0.7,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,0,1
2640,Flamengo,Atacante,Pedro,2.2,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
2641,Internacional,Técnico,Eduardo Coudet,2.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitória,0,1
2642,Cuiabá,Meia,Lucas Fernandes,1.2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
2643,Juventude,Atacante,Gabriel Taliari,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
2644,Botafogo,Meia,Gregore,-2.2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,Grêmio,0,1
2645,São Paulo,Lateral,Igor Vinícius,4.7,9,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,Corinthians,0,1
2646,Corinthians,Meia,Raniele,9.1,9,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,1,0
2647,Atlético-GO,Meia,Lucas Kal,0.3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Fluminense,0,1
2648,Criciúma,Zagueiro,Tobias Figueiredo,0.5,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bahia,1,0
2649,Fluminense,Meia,Lima,1.7,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-GO,1,0
2650,Atlético-MG,Técnico,Gabriel Milito,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,1,0
2651,Internacional,Lateral,Bustos,5.6,9,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Vitória,0,1
2652,Atlético-MG,Lateral,Saravia,0.6,9,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Palmeiras,1,0
2653,Vitória,Zagueiro,Camutanga,1.3,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
2654,Bahia,Técnico,Rogério Ceni,5.22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,0,1
2655,Corinthians,Atacante,Gustavo Mosquito,7.6,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,São Paulo,1,0
2656,Atlético-GO,Meia,Shaylon,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
2657,Vitória,Lateral,Willean Lepo,3.9,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,1,Internacional,1,0
2658,Vitória,Atacante,Culebra,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
2659,Palmeiras,Zagueiro,Murilo,8.6,9,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
2660,Flamengo,Zagueiro,Léo Ortiz,1.2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
2661,Internacional,Zagueiro,Vitão,-0.8,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Vitória,0,1
2662,Juventude,Meia,Luís Oyama,4.4,9,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
2663,Athlético-PR,Meia,Erick,1.1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Flamengo,1,0
2664,Corinthians,Atacante,Pedro Raul,2.1,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,São Paulo,1,0
2665,Botafogo,Zagueiro,Bastos,0.2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Grêmio,0,1
2666,Bahia,Meia,Jean Lucas,9.5,9,0,0,0,1,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,0,1
2667,Athlético-PR,Atacante,Cuello,3.3,9,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
2668,Vasco,Atacante,Vegetti,2.9,9,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Cruzeiro,1,0
2669,Vasco,Lateral,Puma Rodríguez,4.7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,1,0
2670,Fortaleza,Meia,Pochettino,2.1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,0,1
2671,São Paulo,Técnico,Luis Zubeldía,4.29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
2672,Atlético-GO,Meia,Baralhas,4.4,9,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
2673,Flamengo,Goleiro,Rossi,1.0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Athlético-PR,0,1
2674,Atlético-MG,Atacante,Paulinho,-3.2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,Palmeiras,1,0
2675,São Paulo,Zagueiro,Alan Franco,-1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Corinthians,0,1
2676,Atlético-MG,Meia,Zaracho,6.3,10,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
2677,Atlético-MG,Meia,Igor Gomes,1.1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Vitória,0,1
2678,Fortaleza,Meia,Pedro Augusto,4.0,10,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,Grêmio,1,0
2679,Corinthians,Atacante,Yuri Alberto,1.2,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Internacional,0,1
2680,Vitória,Lateral,Lucas Esteves,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
2681,Criciúma,Meia,Ronald Lopes,1.7,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-GO,0,1
2682,Botafogo,Atacante,Júnior Santos,0.8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Athlético-PR,1,0
2683,São Paulo,Atacante,Ferreira,0.5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
2684,Bahia,Atacante,Ademir,-0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flamengo,0,1
2685,Juventude,Zagueiro,Danilo Boza,7.6,10,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
2686,Grêmio,Meia,Pepê,-2.0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,1
2687,Cuiabá,Lateral,Ramon,3.9,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,0,1
2688,Vitória,Meia,Caio Vinícius,-1.1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Atlético-MG,1,0
2689,Atlético-GO,Meia,Rhaldney,2.9,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
2690,Fortaleza,Lateral,Felipe Jonatan,5.2,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Grêmio,1,0
2691,Vitória,Atacante,Alerrandro,2.2,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
2692,Cuiabá,Lateral,Railan,8.4,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,0,1
2693,Corinthians,Lateral,Matheuzinho,4.5,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,0,1
2694,São Paulo,Zagueiro,Diego Costa,2.1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,1,0
2695,Criciúma,Lateral,Claudinho,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
2696,Bragantino,Atacante,Vitinho,-1.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Palmeiras,0,1
2697,Palmeiras,Lateral,Piquerez,6.1,10,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
2698,Botafogo,Zagueiro,Lucas Halter,0.7,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Athlético-PR,1,0
2699,Corinthians,Zagueiro,Cacá,2.9,10,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Internacional,0,1
2700,Athlético-PR,Atacante,Mastriani,9.0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,Botafogo,0,1
2701,Bragantino,Atacante,Helinho,4.5,10,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
2702,Athlético-PR,Atacante,Julimar,-0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Botafogo,0,1
2703,Fluminense,Meia,Terans,0.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,0,1
2704,Cruzeiro,Goleiro,Anderson,9.0,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
2705,Vitória,Meia,Luan Vinícius,-0.1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-MG,1,0
2706,Bragantino,Atacante,Laquintana,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
2707,Bragantino,Meia,Eric Ramires,-0.2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Palmeiras,0,1
2708,Cuiabá,Lateral,Matheus Alexandre,7.9,10,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,0,1
2709,Fortaleza,Meia,Emmanuel Martínez,7.9,10,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
2710,Athlético-PR,Zagueiro,Kaíque Rocha,1.2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
2711,Cruzeiro,Atacante,Gabriel Veron,0.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fluminense,1,0
2712,Palmeiras,Meia,Gabriel Menino,2.7,10,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,Bragantino,1,0
2713,Criciúma,Meia,Higor Meritão,0.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-GO,0,1
2714,Atlético-MG,Zagueiro,Bruno Fuchs,3.8,10,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
2715,Vitória,Goleiro,Lucas Arcanjo,3.0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,Atlético-MG,1,0
2716,Juventude,Lateral,João Lucas,7.3,10,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Vasco,1,0
2717,Fluminense,Lateral,Calegari,3.1,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,0,1
2718,Internacional,Zagueiro,Igor Gomes,12.9,10,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,1,0
2719,Athlético-PR,Meia,Christian,0.7,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,Botafogo,0,1
2720,Criciúma,Meia,Newton,10.8,10,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
2721,Fortaleza,Técnico,Juan Vojvoda,6.66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
2722,Athlético-PR,Lateral,Leo Godoy,4.1,10,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
2723,Vitória,Zagueiro,Wagner Leonardo,1.2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
2724,Cruzeiro,Zagueiro,João Marcelo,7.0,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
2725,Bahia,Zagueiro,Gabriel Xavier,1.2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
2726,Corinthians,Lateral,Matheus Bidu,0.7,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,0,1
2727,Cuiabá,Lateral,Rikelme,5.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
2728,Fortaleza,Atacante,Lucero,10.1,10,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,Grêmio,1,0
2729,Atlético-GO,Meia,Roni,0.5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
2730,Internacional,Atacante,Wesley,13.8,10,1,0,0,2,1,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,Corinthians,1,0
2731,Vasco,Meia,Zé Gabriel,-0.4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Juventude,0,1
2732,Internacional,Meia,Rômulo,5.7,10,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Corinthians,1,0
2733,Vitória,Técnico,Thiago Carpini,6.73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
2734,Internacional,Meia,Bruno Gomes,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,1,0
2735,Bahia,Meia,Caio Alexandre,0.5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
2736,Bragantino,Zagueiro,Eduardo Santos,1.2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
2737,Cruzeiro,Zagueiro,Villalba,5.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
2738,São Paulo,Meia,Rodrigo Nestor,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
2739,São Paulo,Lateral,Welington,5.1,10,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Cuiabá,1,0
2740,Vasco,Atacante,Clayton,0.7,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,5,0,0,Juventude,0,1
2741,Bahia,Lateral,Luciano Juba,2.4,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
2742,São Paulo,Meia,Michel Araújo,5.4,10,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
2743,Corinthians,Goleiro,Matheus Donelli,3.0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,Internacional,0,1
2744,Athlético-PR,Goleiro,Léo Linck,0.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Botafogo,0,1
2745,Cuiabá,Meia,Max,4.2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
2746,Palmeiras,Lateral,Gustavo Garcia,-0.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bragantino,1,0
2747,Palmeiras,Lateral,Vanderlan,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
2748,Juventude,Atacante,Marcelinho,1.7,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
2749,Athlético-PR,Meia,Zé Vitor,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
2750,Corinthians,Lateral,Hugo,1.9,10,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Internacional,0,1
2751,Cuiabá,Atacante,Isidro Pitta,2.2,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,0,1
2752,Botafogo,Atacante,Luiz Henrique,0.5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,1,0
2753,Fortaleza,Meia,Calebe,-0.3,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,1,0
2754,Fluminense,Meia,Martinelli,1.4,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,0,1
2755,Palmeiras,Técnico,Abel Ferreira,6.62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
2756,Fortaleza,Atacante,Machuca,-0.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Grêmio,1,0
2757,Athlético-PR,Lateral,Esquivel,-0.8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Botafogo,0,1
2758,Fluminense,Atacante,John Kennedy,3.4,10,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,0,1
2759,Bahia,Atacante,Biel,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
2760,Vitória,Meia,Léo Naldi,2.6,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
